datetime,timestamp_text,O3 [ug/m3],NO2 [ug/m3],PM10 [ug/m3],PM2.5 [ug/m3],CPC [1/cm3],EC [ug/m3],PREC [mm],RAD [W/m2],SO2 [ug/m3],NOX [ug/m3 eq. NO2],TEMP [C]
2019-12-17T01:00:00+00:00,17.12.2019 02:00,22.2,22.3,9.2,7.5,6563.7,0.4,0.0,0.0,0.7,22.5,7.3
2019-12-17T04:00:00+00:00,17.12.2019 05:00,15.6,24.6,9.2,7.7,8635.6,0.5,0.0,0.0,1.4,25.2,6.7
2019-12-17T07:00:00+00:00,17.12.2019 08:00,1.4,41.5,13.9,8.8,18952.6,0.9,0.0,0.0,2.4,92.0,5.7
2019-12-17T08:00:00+00:00,17.12.2019 09:00,2.2,42.1,24.5,12.3,18789.4,1.1,0.0,13.7,2.8,104.4,5.8
2019-12-17T09:00:00+00:00,17.12.2019 10:00,3.5,38.2,27.3,13.3,16695.4,1.1,0.0,49.3,2.1,99.2,6.1
2019-12-17T17:00:00+00:00,17.12.2019 18:00,1.7,45.5,19.0,12.1,17443.6,1.3,0.0,0.0,3.4,115.2,9.0
2019-12-17T22:00:00+00:00,17.12.2019 23:00,1.7,42.6,14.9,11.4,12282.9,1.2,0.0,0.0,2.7,84.2,6.9
2019-12-18T05:00:00+00:00,18.12.2019 06:00,1.3,35.4,12.6,9.1,9989.1,0.9,0.0,0.0,3.4,68.8,7.1
2019-12-18T06:00:00+00:00,18.12.2019 07:00,1.3,34.5,14.4,10.4,13563.2,1.2,0.3,0.0,3.5,90.0,6.9
2019-12-18T09:00:00+00:00,18.12.2019 10:00,2.3,40.1,24.9,12.8,20635.9,1.5,0.0,34.2,3.4,167.5,7.2
2019-12-18T11:00:00+00:00,18.12.2019 12:00,3.6,44.6,32.5,15.6,22438.0,1.7,0.0,112.5,4.1,174.7,8.5
2019-12-18T15:00:00+00:00,18.12.2019 16:00,14.0,44.1,28.1,13.1,15996.8,0.8,0.0,66.7,2.1,63.1,11.7
2019-12-18T17:00:00+00:00,18.12.2019 18:00,3.0,55.9,28.2,12.6,15977.7,0.8,0.0,0.0,2.1,74.0,9.8
2019-12-18T18:00:00+00:00,18.12.2019 19:00,1.7,53.7,26.9,14.0,17447.5,1.4,0.0,0.0,2.1,125.8,8.1
2019-12-18T21:00:00+00:00,18.12.2019 22:00,1.8,45.6,27.0,15.3,15527.5,1.4,0.0,0.0,1.8,88.6,6.7
2019-12-18T22:00:00+00:00,18.12.2019 23:00,1.6,40.6,26.3,15.8,13956.2,1.4,0.0,0.0,1.7,79.2,5.8
2019-12-19T01:00:00+00:00,19.12.2019 02:00,1.6,26.6,20.7,12.6,8962.4,1.0,0.0,0.0,0.7,41.5,4.0
2019-12-19T02:00:00+00:00,19.12.2019 03:00,1.6,30.9,22.0,13.1,9739.5,1.0,0.0,0.0,1.0,47.4,4.8
2019-12-19T03:00:00+00:00,19.12.2019 04:00,1.3,31.3,23.0,13.5,8694.6,0.9,0.0,0.0,1.0,43.7,4.4
2019-12-19T04:00:00+00:00,19.12.2019 05:00,1.8,27.1,18.2,10.9,7843.8,0.7,0.0,0.0,0.7,34.6,3.8
2019-12-19T06:00:00+00:00,19.12.2019 07:00,1.1,29.4,21.3,12.2,13616.7,0.9,0.0,0.0,1.4,57.7,3.8
2019-12-19T09:00:00+00:00,19.12.2019 10:00,4.4,35.6,17.1,12.1,15859.1,1.1,0.0,113.8,2.3,105.1,5.0
2019-12-19T10:00:00+00:00,19.12.2019 11:00,6.3,35.3,28.9,15.5,17183.7,1.2,0.0,142.5,3.0,109.6,5.7
2019-12-19T11:00:00+00:00,19.12.2019 12:00,9.4,33.8,31.1,16.7,16773.2,1.1,0.0,289.3,3.1,103.0,7.2
2019-12-19T13:00:00+00:00,19.12.2019 14:00,9.4,35.6,29.4,17.2,14047.4,1.0,0.0,191.8,2.5,89.0,9.7
2019-12-19T15:00:00+00:00,19.12.2019 16:00,3.9,33.5,21.3,11.9,16057.2,1.0,0.0,67.7,1.6,81.1,8.9
2019-12-19T17:00:00+00:00,19.12.2019 18:00,1.8,46.9,23.8,13.5,14479.2,1.0,0.0,0.0,1.9,86.1,8.7
2019-12-19T23:00:00+00:00,20.12.2019 00:00,1.4,33.2,18.0,12.6,8794.4,1.1,0.0,0.0,0.6,48.5,4.5
2019-12-20T01:00:00+00:00,20.12.2019 02:00,3.2,37.9,18.2,13.6,6397.4,0.8,0.0,0.0,1.0,56.5,5.8
2019-12-20T03:00:00+00:00,20.12.2019 04:00,6.3,35.7,14.3,10.5,5602.0,0.6,0.0,0.0,0.8,39.7,6.0
2019-12-20T05:00:00+00:00,20.12.2019 06:00,8.1,38.8,13.4,9.7,6965.8,0.6,0.0,0.0,0.8,42.3,6.5
2019-12-20T08:00:00+00:00,20.12.2019 09:00,2.4,44.9,13.8,8.8,15602.8,0.8,0.0,2.0,1.3,69.6,6.2
2019-12-20T12:00:00+00:00,20.12.2019 13:00,2.8,48.0,19.2,9.8,20334.3,1.3,0.0,25.3,2.6,124.8,7.0
2019-12-20T20:00:00+00:00,20.12.2019 21:00,75.7,3.7,0.8,0.0,3282.9,0.1,0.0,0.0,0.2,3.5,6.9
2019-12-20T22:00:00+00:00,20.12.2019 23:00,66.8,7.5,1.6,0.6,7283.6,0.1,0.0,0.0,0.3,7.5,6.6
2019-12-21T05:00:00+00:00,21.12.2019 06:00,44.8,15.0,6.1,4.8,5818.2,0.1,0.0,0.0,0.7,15.1,5.7
2019-12-21T09:00:00+00:00,21.12.2019 10:00,29.6,26.4,8.0,6.3,10798.5,0.3,0.0,68.5,1.3,31.6,5.4
2019-12-21T12:00:00+00:00,21.12.2019 13:00,14.3,44.1,8.1,6.3,16758.7,0.7,0.0,126.2,2.4,69.9,7.6
2019-12-21T14:00:00+00:00,21.12.2019 15:00,61.7,8.7,3.0,1.6,3276.8,0.1,0.1,117.5,1.3,10.1,8.2
2019-12-21T15:00:00+00:00,21.12.2019 16:00,33.3,30.4,8.4,7.2,9282.5,0.5,0.0,60.8,1.5,35.0,7.5
2019-12-21T16:00:00+00:00,21.12.2019 17:00,24.2,39.9,8.2,6.3,12170.1,0.5,0.0,10.3,1.5,42.8,6.6
2019-12-21T18:00:00+00:00,21.12.2019 19:00,13.1,46.1,9.2,7.7,14522.0,0.7,0.0,0.0,0.8,49.0,5.4
2019-12-21T19:00:00+00:00,21.12.2019 20:00,24.4,35.2,9.9,8.4,13452.3,0.6,0.0,0.0,0.6,36.3,5.2
2019-12-21T23:00:00+00:00,22.12.2019 00:00,36.5,20.3,8.7,7.3,8507.5,0.3,0.7,0.0,0.7,20.6,5.5
2019-12-22T03:00:00+00:00,22.12.2019 04:00,71.1,3.5,0.8,0.0,1742.0,0.0,0.0,0.0,0.3,3.5,7.9
2019-12-22T05:00:00+00:00,22.12.2019 06:00,73.7,3.8,1.9,0.5,1771.2,0.0,0.0,0.0,0.3,4.0,8.2
2019-12-22T09:00:00+00:00,22.12.2019 10:00,74.7,3.6,0.4,0.0,1860.0,0.0,0.6,29.2,0.2,3.6,8.5
2019-12-22T12:00:00+00:00,22.12.2019 13:00,71.0,2.6,0.6,0.0,1108.7,0.0,0.5,90.7,0.2,2.6,8.4
2019-12-22T14:00:00+00:00,22.12.2019 15:00,74.5,2.3,1.8,0.5,1801.6,0.0,0.2,82.5,0.2,2.4,8.6
2019-12-22T17:00:00+00:00,22.12.2019 18:00,69.4,2.9,2.2,0.8,2026.3,0.1,0.0,0.0,0.1,2.8,7.2
2019-12-23T02:00:00+00:00,23.12.2019 03:00,73.2,1.6,2.6,1.0,1006.5,0.0,0.0,0.0,0.1,1.7,6.3
2019-12-23T08:00:00+00:00,23.12.2019 09:00,71.2,3.1,2.9,1.2,2189.5,0.0,0.1,11.2,0.1,3.2,6.7
2019-12-23T12:00:00+00:00,23.12.2019 13:00,65.1,3.0,2.4,1.0,1841.1,0.1,0.2,73.0,0.1,3.3,7.2
2019-12-23T16:00:00+00:00,23.12.2019 17:00,62.1,4.3,3.4,1.6,2878.9,0.1,0.0,6.2,0.2,4.4,7.3
2019-12-23T17:00:00+00:00,23.12.2019 18:00,62.9,4.2,3.4,1.8,3281.1,0.1,0.0,0.0,0.2,4.4,6.9
2019-12-23T18:00:00+00:00,23.12.2019 19:00,64.1,4.1,3.5,2.0,3530.8,0.1,0.0,0.0,0.1,4.1,6.7
2019-12-23T22:00:00+00:00,23.12.2019 23:00,62.5,4.0,3.9,2.3,3285.9,0.1,0.0,0.0,0.2,4.1,6.2
2019-12-23T23:00:00+00:00,24.12.2019 00:00,66.2,3.3,5.2,2.8,2615.7,0.1,0.0,0.0,0.2,3.4,6.5
2019-12-24T04:00:00+00:00,24.12.2019 05:00,42.3,17.5,6.8,3.6,9085.3,0.1,0.0,0.0,0.7,17.7,4.5
2019-12-24T05:00:00+00:00,24.12.2019 06:00,36.7,20.0,6.2,3.2,10790.2,0.2,0.0,0.0,1.3,20.3,4.3
2019-12-24T06:00:00+00:00,24.12.2019 07:00,22.9,31.0,6.9,3.6,13177.2,0.2,0.0,0.0,1.8,31.8,4.3
2019-12-24T10:00:00+00:00,24.12.2019 11:00,36.0,28.7,5.4,3.4,12325.6,0.3,0.3,20.8,0.8,30.8,5.1
2019-12-24T12:00:00+00:00,24.12.2019 13:00,42.9,27.8,3.7,2.3,12713.9,0.3,0.7,47.0,0.8,30.4,5.8
2019-12-24T21:00:00+00:00,24.12.2019 22:00,66.5,3.6,3.1,1.7,5196.8,0.1,0.0,0.0,0.3,3.7,9.8
2019-12-24T22:00:00+00:00,24.12.2019 23:00,69.0,3.2,3.5,1.8,4422.6,0.1,0.0,0.0,0.3,3.4,9.7
2019-12-25T00:00:00+00:00,25.12.2019 01:00,71.1,3.1,3.9,2.1,3326.0,0.1,0.9,0.0,0.2,3.1,8.7
2019-12-25T06:00:00+00:00,25.12.2019 07:00,74.1,1.8,6.5,3.7,1319.6,0.1,0.0,0.0,0.2,1.9,8.9
2019-12-25T09:00:00+00:00,25.12.2019 10:00,71.0,1.8,4.2,2.3,1239.7,0.0,0.0,22.3,0.1,1.8,8.8
2019-12-25T10:00:00+00:00,25.12.2019 11:00,71.1,1.8,4.5,2.5,1200.3,0.0,0.0,38.8,0.1,1.8,9.1
2019-12-25T13:00:00+00:00,25.12.2019 14:00,73.5,2.2,2.8,1.4,1870.9,0.0,0.0,288.0,0.1,2.3,9.2
2019-12-25T15:00:00+00:00,25.12.2019 16:00,69.2,3.1,3.4,2.1,3134.7,0.1,0.1,78.0,0.1,3.4,8.7
2019-12-26T02:00:00+00:00,26.12.2019 03:00,15.5,23.5,11.1,9.5,6856.8,0.5,0.0,0.0,0.3,24.7,2.7
2019-12-26T04:00:00+00:00,26.12.2019 05:00,22.5,14.6,11.4,10.2,4025.3,0.3,0.0,0.0,0.2,14.9,2.1
2019-12-26T06:00:00+00:00,26.12.2019 07:00,19.2,18.3,10.6,9.5,4688.3,0.3,0.0,0.0,0.4,18.7,1.5
2019-12-26T10:00:00+00:00,26.12.2019 11:00,45.7,9.6,7.4,6.6,3308.2,0.1,0.0,114.5,0.6,10.8,3.4
2019-12-26T14:00:00+00:00,26.12.2019 15:00,42.2,14.5,8.2,7.2,5541.9,0.2,0.0,90.5,0.5,16.5,4.7
2019-12-26T19:00:00+00:00,26.12.2019 20:00,6.8,42.2,14.6,12.7,14897.2,0.8,0.1,0.0,1.3,46.6,4.5
2019-12-26T21:00:00+00:00,26.12.2019 22:00,14.4,30.1,13.3,11.7,12063.2,0.6,0.0,0.0,1.1,32.4,4.6
2019-12-27T02:00:00+00:00,27.12.2019 03:00,65.2,3.1,3.5,2.0,1573.7,0.0,0.0,0.0,0.4,2.8,7.7
2019-12-27T05:00:00+00:00,27.12.2019 06:00,7.3,36.9,8.9,7.7,10335.3,0.4,0.6,0.0,1.0,40.9,5.7
2019-12-27T12:00:00+00:00,27.12.2019 13:00,36.7,31.3,3.6,2.1,11923.7,0.3,0.0,76.3,1.4,36.0,6.9
2019-12-27T16:00:00+00:00,27.12.2019 17:00,6.6,64.6,7.9,5.6,16681.5,0.8,0.0,13.2,1.1,91.1,7.0
2019-12-27T18:00:00+00:00,27.12.2019 19:00,2.1,56.4,8.6,6.6,12128.5,0.8,0.1,0.0,0.7,68.3,7.0
2019-12-27T20:00:00+00:00,27.12.2019 21:00,5.9,50.6,14.1,12.6,14634.7,1.0,0.0,0.0,1.0,54.9,7.2
2019-12-27T21:00:00+00:00,27.12.2019 22:00,14.3,40.1,17.3,15.5,15480.0,0.9,0.0,0.0,0.7,41.2,7.2
2019-12-27T23:00:00+00:00,28.12.2019 00:00,11.5,22.4,12.8,11.6,3073.7,0.4,0.1,0.0,0.3,22.9,6.2
2019-12-28T00:00:00+00:00,28.12.2019 01:00,8.4,23.0,14.0,13.0,3603.3,0.4,0.1,0.0,0.3,23.4,5.8
2019-12-28T01:00:00+00:00,28.12.2019 02:00,7.6,23.2,15.4,14.5,3521.8,0.5,0.4,0.0,0.3,24.1,5.6
2019-12-28T08:00:00+00:00,28.12.2019 09:00,8.0,27.4,22.7,20.0,7721.8,0.6,0.0,7.8,0.3,30.5,4.4
2019-12-28T09:00:00+00:00,28.12.2019 10:00,12.7,24.9,21.5,18.9,6398.5,0.5,0.0,66.5,0.3,29.4,4.5
2019-12-28T10:00:00+00:00,28.12.2019 11:00,27.0,18.1,16.0,14.7,6678.4,0.4,0.0,229.2,0.7,25.6,5.3
2019-12-28T13:00:00+00:00,28.12.2019 14:00,23.1,20.1,13.5,12.3,5081.9,0.5,0.0,38.0,0.2,22.9,3.9
2019-12-28T15:00:00+00:00,28.12.2019 16:00,22.7,17.8,19.2,17.6,6687.8,0.7,0.0,29.8,0.3,21.2,3.2
2019-12-28T16:00:00+00:00,28.12.2019 17:00,17.9,20.2,15.6,13.7,7106.3,0.6,0.0,6.8,0.3,26.6,3.2
2019-12-28T17:00:00+00:00,28.12.2019 18:00,35.5,15.0,12.6,11.4,6457.5,0.4,0.0,0.0,0.3,21.4,3.2
2019-12-29T00:00:00+00:00,29.12.2019 01:00,7.5,29.6,20.9,19.5,11800.4,1.0,0.0,0.0,0.7,37.1,-0.2
2019-12-29T07:00:00+00:00,29.12.2019 08:00,8.5,23.2,18.1,17.7,4923.7,0.6,0.0,0.0,0.4,24.3,-2.1
2019-12-29T14:00:00+00:00,29.12.2019 15:00,21.6,18.7,21.9,20.3,14940.0,0.7,0.0,202.0,0.7,39.8,1.7
2019-12-29T18:00:00+00:00,29.12.2019 19:00,5.6,32.0,22.7,22.1,7028.5,0.8,0.0,0.0,0.3,38.0,-1.5
2019-12-29T20:00:00+00:00,29.12.2019 21:00,3.8,33.7,24.9,23.7,6269.5,0.9,0.0,0.0,0.4,39.0,-1.1
2019-12-29T21:00:00+00:00,29.12.2019 22:00,3.3,32.0,24.9,23.7,5321.3,1.0,0.0,0.0,0.4,37.7,-1.0
2019-12-29T22:00:00+00:00,29.12.2019 23:00,5.1,28.5,25.1,23.8,5113.7,1.0,0.0,0.0,0.4,32.8,-0.9
2019-12-30T01:00:00+00:00,30.12.2019 02:00,2.3,30.9,22.0,21.4,4761.2,0.9,0.0,0.0,0.4,39.0,-1.3
2019-12-30T03:00:00+00:00,30.12.2019 04:00,1.8,31.2,23.6,22.6,4986.3,0.9,0.0,0.0,0.6,41.0,-1.6
2019-12-30T04:00:00+00:00,30.12.2019 05:00,1.2,30.8,24.0,22.8,5531.0,0.9,0.0,0.0,0.7,43.6,-2.1
2019-12-30T06:00:00+00:00,30.12.2019 07:00,1.1,30.5,24.6,23.6,6161.8,0.9,0.0,0.0,0.9,45.6,-1.9
2019-12-30T07:00:00+00:00,30.12.2019 08:00,1.2,33.4,23.4,22.0,9175.9,0.9,0.0,0.0,1.3,58.6,-2.0
2019-12-30T09:00:00+00:00,30.12.2019 10:00,8.4,28.5,22.5,21.1,11843.9,0.9,0.0,104.2,1.4,64.8,-0.5
2019-12-30T10:00:00+00:00,30.12.2019 11:00,18.8,23.9,21.2,20.0,8937.0,0.8,0.0,221.5,1.0,44.3,1.3
2019-12-30T12:00:00+00:00,30.12.2019 13:00,24.7,25.1,19.6,18.3,9064.4,0.7,0.0,317.8,1.1,55.7,4.0
2019-12-30T15:00:00+00:00,30.12.2019 16:00,17.8,31.5,22.6,20.9,10281.3,0.8,0.0,69.5,1.5,54.2,4.0
2019-12-30T19:00:00+00:00,30.12.2019 20:00,2.3,43.3,25.3,24.0,10235.6,0.9,0.0,0.0,1.0,60.7,0.9
2019-12-31T03:00:00+00:00,31.12.2019 04:00,2.3,33.3,25.2,24.5,5928.4,0.8,0.0,0.0,1.1,38.4,-0.6
2019-12-31T05:00:00+00:00,31.12.2019 06:00,1.7,32.7,24.7,23.8,8546.8,0.7,0.0,0.0,1.6,40.0,-0.9
2019-12-31T08:00:00+00:00,31.12.2019 09:00,3.5,31.2,25.9,24.8,9508.8,0.7,0.0,9.3,1.6,44.9,-0.9
2019-12-31T15:00:00+00:00,31.12.2019 16:00,8.9,27.3,28.4,26.3,10670.1,0.8,0.0,67.5,2.3,45.5,2.3
2019-12-31T16:00:00+00:00,31.12.2019 17:00,4.4,31.4,29.4,27.2,10353.0,0.8,0.0,17.2,1.9,48.9,1.4
2020-01-01T01:00:00+00:00,01.01.2020 02:00,1.6,29.6,51.3,47.4,12767.0,1.0,0.0,0.0,1.3,42.7,-1.4
2020-01-01T02:00:00+00:00,01.01.2020 03:00,1.7,31.0,47.0,44.0,11976.8,1.1,0.0,0.0,1.4,51.5,-1.6
2020-01-01T04:00:00+00:00,01.01.2020 05:00,1.5,29.4,31.7,30.4,7845.2,1.0,0.0,0.0,1.1,38.1,-1.7
2020-01-01T11:00:00+00:00,01.01.2020 12:00,13.7,21.1,32.6,30.6,9619.4,1.1,0.0,288.3,2.1,54.3,0.8
2020-01-01T12:00:00+00:00,01.01.2020 13:00,20.8,18.0,29.7,28.2,7434.2,1.0,0.0,321.5,1.5,42.8,2.3
2020-01-01T14:00:00+00:00,01.01.2020 15:00,19.8,20.0,27.6,26.1,6021.1,0.9,0.0,210.8,1.1,42.9,2.5
2020-01-01T15:00:00+00:00,01.01.2020 16:00,17.1,23.2,26.2,24.8,6180.8,0.8,0.0,79.7,1.0,43.8,1.9
2020-01-01T17:00:00+00:00,01.01.2020 18:00,5.1,36.7,26.3,25.1,11094.7,1.0,0.0,0.0,1.2,49.7,0.1
2020-01-01T19:00:00+00:00,01.01.2020 20:00,5.7,33.9,25.6,24.6,6917.9,0.9,0.0,0.0,0.7,42.7,-0.4
2020-01-01T21:00:00+00:00,01.01.2020 22:00,5.4,31.9,21.4,20.5,7680.4,0.8,0.0,0.0,1.1,39.3,-0.6
2020-01-01T23:00:00+00:00,02.01.2020 00:00,2.6,31.7,22.9,21.9,8981.7,1.0,0.0,0.0,1.4,44.5,-1.3
2020-01-02T08:00:00+00:00,02.01.2020 09:00,3.5,30.7,16.6,15.3,10737.6,0.6,0.0,12.2,1.9,45.8,-1.8
2020-01-02T11:00:00+00:00,02.01.2020 12:00,16.1,21.8,17.4,15.1,11444.5,0.6,0.0,291.7,1.9,50.1,1.2
2020-01-02T15:00:00+00:00,02.01.2020 16:00,15.2,23.6,17.0,15.3,10612.8,0.5,0.0,80.2,1.5,35.2,2.3
2020-01-02T21:00:00+00:00,02.01.2020 22:00,4.0,31.8,20.6,19.6,8056.4,0.7,0.0,0.0,1.0,38.9,0.3
2020-01-03T00:00:00+00:00,03.01.2020 01:00,8.8,27.6,20.0,19.1,5777.0,0.6,0.0,0.0,0.9,30.5,0.8
2020-01-03T02:00:00+00:00,03.01.2020 03:00,12.2,23.8,19.2,18.2,5846.1,0.5,0.0,0.0,1.6,25.7,1.0
2020-01-03T04:00:00+00:00,03.01.2020 05:00,12.5,23.1,20.2,19.1,5417.0,0.5,0.0,0.0,1.5,25.3,1.3
2020-01-03T06:00:00+00:00,03.01.2020 07:00,7.2,28.6,19.8,18.3,7420.3,0.5,0.0,0.0,1.4,32.8,1.4
2020-01-03T14:00:00+00:00,03.01.2020 15:00,17.0,46.4,19.9,14.9,17777.8,0.9,0.0,78.7,1.9,64.7,9.2
2020-01-03T15:00:00+00:00,03.01.2020 16:00,30.4,34.1,16.0,12.5,15592.4,0.7,0.0,29.5,2.6,37.7,9.0
2020-01-03T21:00:00+00:00,03.01.2020 22:00,53.8,10.9,4.3,3.6,6264.6,0.2,0.0,0.0,1.1,11.9,7.5
2020-01-04T03:00:00+00:00,04.01.2020 04:00,63.7,2.6,1.6,1.2,1172.3,0.1,0.0,0.0,0.7,3.2,8.6
2020-01-04T07:00:00+00:00,04.01.2020 08:00,51.3,3.9,0.9,0.7,1901.0,0.1,0.0,0.0,0.7,4.7,8.0
2020-01-04T12:00:00+00:00,04.01.2020 13:00,61.3,7.8,6.6,4.8,5339.2,0.1,0.0,161.7,0.7,9.8,6.0
2020-01-04T14:00:00+00:00,04.01.2020 15:00,71.3,4.4,6.6,5.0,3944.8,0.1,0.0,132.5,0.5,5.7,6.5
2020-01-04T17:00:00+00:00,04.01.2020 18:00,58.7,12.2,8.7,6.8,13880.6,0.4,0.0,0.0,0.6,13.4,4.0
2020-01-04T18:00:00+00:00,04.01.2020 19:00,60.1,11.4,9.0,6.9,8200.2,0.3,0.0,0.0,0.6,12.2,3.9
2020-01-05T01:00:00+00:00,05.01.2020 02:00,51.6,11.7,8.4,6.5,7733.2,0.2,0.0,0.0,0.6,12.7,1.8
2020-01-05T04:00:00+00:00,05.01.2020 05:00,13.5,34.0,10.6,8.2,10171.6,0.4,0.0,0.0,1.6,36.2,1.1
2020-01-05T06:00:00+00:00,05.01.2020 07:00,14.1,29.7,8.1,6.4,11156.4,0.3,0.0,0.0,1.3,33.4,-0.6
2025-04-05T00:00:00+00:00,05.04.2025 01:00,45.3,14.8,15.3,10.5,8318.0,0.7,0.0,0.0,0.5,15.1,8.9
2025-04-05T10:00:00+00:00,05.04.2025 11:00,84.8,10.5,13.2,8.3,6371.7,0.3,0.0,694.3,1.0,13.0,16.3
2025-04-05T13:00:00+00:00,05.04.2025 14:00,114.1,6.8,12.6,8.2,11055.1,0.3,0.0,756.3,0.8,7.7,20.5
2025-04-05T18:00:00+00:00,05.04.2025 19:00,117.1,6.1,10.0,4.7,7173.6,0.2,0.0,69.5,0.5,6.3,20.0
2025-04-06T01:00:00+00:00,06.04.2025 02:00,53.7,14.5,17.6,7.2,7947.5,0.3,0.0,0.0,0.9,14.8,10.8
2025-04-06T03:00:00+00:00,06.04.2025 04:00,56.0,10.1,11.4,5.4,5880.6,0.2,0.0,0.0,0.7,10.3,8.8
2025-04-06T05:00:00+00:00,06.04.2025 06:00,74.1,5.3,9.3,5.4,4068.2,0.1,0.0,0.3,0.6,5.5,8.6
2025-04-06T07:00:00+00:00,06.04.2025 08:00,75.5,4.6,9.6,4.4,4503.9,0.1,0.0,223.2,0.6,5.1,8.4
2025-04-06T08:00:00+00:00,06.04.2025 09:00,76.2,4.2,10.4,4.1,4917.0,0.1,0.0,414.5,0.7,5.1,9.2
2025-04-06T11:00:00+00:00,06.04.2025 12:00,81.0,3.8,8.6,4.0,6270.5,0.1,0.0,786.8,0.7,4.8,12.5
2025-04-06T13:00:00+00:00,06.04.2025 14:00,88.5,3.4,6.7,3.1,8979.8,0.1,0.0,771.5,0.6,4.1,14.6
2025-04-06T21:00:00+00:00,06.04.2025 22:00,90.1,6.8,5.3,2.7,8463.1,0.1,0.0,0.0,0.7,6.9,8.2
2025-04-06T22:00:00+00:00,06.04.2025 23:00,88.5,5.8,5.5,2.7,8189.3,0.1,0.0,0.0,0.9,5.9,7.5
2025-04-07T01:00:00+00:00,07.04.2025 02:00,78.8,7.7,4.4,2.7,7453.2,0.1,0.0,0.0,1.0,7.8,4.6
2025-04-07T09:00:00+00:00,07.04.2025 10:00,67.4,16.4,15.3,5.4,11163.1,0.2,0.0,589.5,1.1,24.6,8.4
2025-04-07T12:00:00+00:00,07.04.2025 13:00,86.9,8.5,9.0,4.3,9499.0,0.2,0.0,816.0,0.9,11.1,13.6
2025-04-07T20:00:00+00:00,07.04.2025 21:00,76.0,13.5,15.6,6.6,9346.1,0.3,0.0,0.0,0.7,13.7,10.9
2025-04-07T21:00:00+00:00,07.04.2025 22:00,65.7,18.0,16.4,7.2,12800.7,0.3,0.0,0.0,0.9,18.2,8.9
2025-04-08T03:00:00+00:00,08.04.2025 04:00,63.1,14.3,10.8,7.0,7711.4,0.2,0.0,0.0,1.0,14.6,4.5
2025-04-08T10:00:00+00:00,08.04.2025 11:00,87.5,6.3,9.9,4.5,8961.3,0.1,0.0,714.5,0.9,7.8,12.2
2025-04-08T11:00:00+00:00,08.04.2025 12:00,91.5,5.6,9.0,4.7,7148.5,0.1,0.0,795.0,0.8,6.8,14.0
2025-04-08T13:00:00+00:00,08.04.2025 14:00,99.9,6.3,10.9,6.0,12796.8,0.1,0.0,765.8,0.8,7.5,16.0
2025-04-08T16:00:00+00:00,08.04.2025 17:00,105.6,5.7,10.8,5.3,8702.4,0.1,0.0,433.0,0.7,6.3,17.5
2025-04-08T18:00:00+00:00,08.04.2025 19:00,96.3,6.9,9.4,4.3,8106.9,0.1,0.0,63.5,0.7,7.1,15.7
2025-04-09T06:00:00+00:00,09.04.2025 07:00,29.5,27.5,11.0,7.2,12335.4,0.4,0.0,38.5,1.9,30.9,3.9
2025-04-09T07:00:00+00:00,09.04.2025 08:00,28.2,34.2,20.4,9.1,15835.7,0.5,0.0,198.2,2.4,49.8,6.0
2025-04-09T08:00:00+00:00,09.04.2025 09:00,39.5,31.2,26.2,10.5,15354.4,0.4,0.0,390.8,2.1,48.4,8.2
2025-04-09T09:00:00+00:00,09.04.2025 10:00,55.1,28.0,23.2,10.8,13117.9,0.5,0.0,578.3,1.7,41.5,11.1
2025-04-09T16:00:00+00:00,09.04.2025 17:00,109.3,6.9,14.5,6.8,4838.6,0.3,0.0,422.2,0.7,7.6,17.8
2025-04-09T18:00:00+00:00,09.04.2025 19:00,109.4,9.1,18.1,7.5,7249.6,0.3,0.0,73.5,0.6,9.4,16.1
2025-04-09T19:00:00+00:00,09.04.2025 20:00,104.7,9.8,15.7,6.1,9102.4,0.2,0.0,1.3,0.8,10.0,14.8
2025-04-09T22:00:00+00:00,09.04.2025 23:00,71.2,18.0,12.9,5.8,10932.3,0.3,0.0,0.0,0.7,18.4,8.8
2025-04-10T01:00:00+00:00,10.04.2025 02:00,47.0,15.8,13.0,7.1,7245.2,0.7,0.0,0.0,0.6,16.1,6.2
2025-04-10T03:00:00+00:00,10.04.2025 04:00,39.2,16.1,10.6,6.6,6392.5,0.5,0.0,0.0,0.6,16.5,4.3
2025-04-10T05:00:00+00:00,10.04.2025 06:00,38.3,15.5,11.3,7.7,6428.2,0.4,0.0,0.8,0.8,16.0,2.9
2025-04-10T07:00:00+00:00,10.04.2025 08:00,37.6,22.1,16.2,9.4,10060.2,0.5,0.0,230.0,0.9,32.0,6.6
2025-04-10T14:00:00+00:00,10.04.2025 15:00,114.7,10.0,24.1,13.4,11371.3,0.2,0.0,701.3,1.2,11.2,17.9
2025-04-10T16:00:00+00:00,10.04.2025 17:00,116.0,7.4,12.8,6.8,14592.3,0.2,0.0,432.5,0.9,8.0,18.3
2025-04-10T17:00:00+00:00,10.04.2025 18:00,113.9,6.7,12.1,5.5,12282.5,0.1,0.0,247.5,0.8,7.2,18.0
2025-04-11T00:00:00+00:00,11.04.2025 01:00,53.0,14.7,23.4,17.2,6466.2,0.3,0.0,0.0,1.1,15.0,7.1
2025-04-11T02:00:00+00:00,11.04.2025 03:00,43.6,14.0,22.1,17.8,5689.8,0.4,0.0,0.0,0.9,14.3,4.9
